lr-AdamW,created_at,train/loss_simple_step,train/loss_vlb_step,train/loss_step,global_step,epoch,val/loss_simple,val/loss_vlb,val/loss,val/loss_simple_ema,val/loss_vlb_ema,val/loss_ema,train/loss_simple_epoch,train/loss_vlb_epoch,train/loss_epoch
0.025,2025-02-11 05:20:12.238363,,,,,,,,,,,,,,
,2025-02-11 05:20:13.312075,0.43095532059669495,0.004188339225947857,0.43095532059669495,2599.0,25.0,,,,,,,,,
,2025-02-11 05:20:13.999271,,,,,25.0,0.37432706356048584,0.006882370915263891,0.37432706356048584,0.12059258669614792,0.0006125275976955891,0.12059258669614792,,,
,2025-02-11 05:20:14.013058,,,,,25.0,,,,,,,0.17838113009929657,0.0030654477886855602,0.17838113009929657
0.025,2025-02-11 05:20:28.192843,,,,,,,,,,,,,,
,2025-02-11 05:20:28.474797,0.032073866575956345,0.00011576574615901336,0.032073866575956345,2649.0,26.0,,,,,,,,,
0.025,2025-02-11 05:20:42.596752,,,,,,,,,,,,,,
,2025-02-11 05:20:43.648482,0.3591935932636261,0.0022453756537288427,0.3591935932636261,2699.0,26.0,,,,,,,,,
,2025-02-11 05:20:44.352672,,,,,26.0,0.14203700423240662,0.0004873483849223703,0.14203700423240662,0.012285823002457619,5.506515663000755e-05,0.012285823002457619,,,
,2025-02-11 05:20:44.366381,,,,,26.0,,,,,,,0.18022850155830383,0.0032115387730300426,0.18022850155830383
0.025,2025-02-11 05:20:58.488722,,,,,,,,,,,,,,
,2025-02-11 05:20:58.770944,0.08752273768186569,0.00029435878968797624,0.08752273768186569,2749.0,27.0,,,,,,,,,
0.025,2025-02-11 05:21:12.748388,,,,,,,,,,,,,,
,2025-02-11 05:21:14.738488,0.44031578302383423,0.015615895390510559,0.44031578302383423,2799.0,27.0,,,,,,,,,
,2025-02-11 05:21:15.418961,,,,,27.0,0.1939820647239685,0.0008823407697491348,0.1939820647239685,0.01807372272014618,6.772540655219927e-05,0.01807372272014618,,,
,2025-02-11 05:21:15.433195,,,,,27.0,,,,,,,0.17621561884880066,0.0032596883829683065,0.17621561884880066
0.025,2025-02-11 05:21:29.849010,,,,,,,,,,,,,,
,2025-02-11 05:21:30.128733,0.322102427482605,0.005132041405886412,0.322102427482605,2849.0,28.0,,,,,,,,,
0.025,2025-02-11 05:21:44.142319,,,,,,,,,,,,,,
,2025-02-11 05:21:45.197335,0.2161606103181839,0.0009780656546354294,0.2161606103181839,2899.0,28.0,,,,,,,,,
,2025-02-11 05:21:45.894158,,,,,28.0,0.06322586536407471,0.00022199295926839113,0.06322586536407471,0.3344478905200958,0.03192215785384178,0.3344478905200958,,,
,2025-02-11 05:21:45.908346,,,,,28.0,,,,,,,0.18332771956920624,0.002707230392843485,0.18332771956920624
0.025,2025-02-11 05:22:00.054290,,,,,,,,,,,,,,
,2025-02-11 05:22:00.334080,0.20518389344215393,0.002167696598917246,0.20518389344215393,2949.0,29.0,,,,,,,,,
0.025,2025-02-11 05:22:14.979827,,,,,,,,,,,,,,
,2025-02-11 05:22:16.053975,0.21516959369182587,0.0009022241574712098,0.21516959369182587,2999.0,29.0,,,,,,,,,
,2025-02-11 05:22:16.751588,,,,,29.0,0.3997443914413452,0.0052297599613666534,0.3997443914413452,0.20229539275169373,0.0021407383028417826,0.20229539275169373,,,
,2025-02-11 05:22:16.765973,,,,,29.0,,,,,,,0.18012620508670807,0.003174853278324008,0.18012620508670807
0.025,2025-02-11 05:23:11.905955,,,,,,,,,,,,,,
,2025-02-11 05:23:12.199468,0.3652278184890747,0.0026948784943670034,0.3652278184890747,3049.0,30.0,,,,,,,,,
0.025,2025-02-11 05:23:26.295864,,,,,,,,,,,,,,
,2025-02-11 05:23:27.357163,0.1945504993200302,0.0035197888500988483,0.1945504993200302,3099.0,30.0,,,,,,,,,
,2025-02-11 05:23:28.045532,,,,,30.0,0.0812128558754921,0.00029289801022969186,0.0812128558754921,0.1062358021736145,0.0003614691668190062,0.1062358021736145,,,
,2025-02-11 05:23:28.060122,,,,,30.0,,,,,,,0.19207081198692322,0.002320785541087389,0.19207081198692322
0.025,2025-02-11 05:23:42.260850,,,,,,,,,,,,,,
,2025-02-11 05:23:42.543944,0.09960532188415527,0.0003720960230566561,0.09960532188415527,3149.0,31.0,,,,,,,,,
0.025,2025-02-11 05:23:56.626047,,,,,,,,,,,,,,
,2025-02-11 05:23:57.681925,0.3249334394931793,0.005884047597646713,0.3249334394931793,3199.0,31.0,,,,,,,,,
,2025-02-11 05:23:58.364405,,,,,31.0,0.03596612811088562,0.00013269107148516923,0.03596612811088562,0.22492615878582,0.0009084620396606624,0.22492615878582,,,
,2025-02-11 05:23:58.378906,,,,,31.0,,,,,,,0.18822824954986572,0.00443173386156559,0.18822824954986572
0.025,2025-02-11 05:24:12.512075,,,,,,,,,,,,,,
,2025-02-11 05:24:12.794850,0.11612074822187424,0.0004092036688234657,0.11612074822187424,3249.0,32.0,,,,,,,,,
0.025,2025-02-11 05:24:26.870150,,,,,,,,,,,,,,
,2025-02-11 05:24:27.924449,0.21496768295764923,0.0011102014686912298,0.21496768295764923,3299.0,32.0,,,,,,,,,
,2025-02-11 05:24:28.620060,,,,,32.0,0.0848233699798584,0.0002873273624572903,0.0848233699798584,0.03528447076678276,0.00012751306348945946,0.03528447076678276,,,
,2025-02-11 05:24:28.634847,,,,,32.0,,,,,,,0.17544019222259521,0.002689648885279894,0.17544019222259521
0.025,2025-02-11 05:24:42.910375,,,,,,,,,,,,,,
,2025-02-11 05:24:43.193790,0.2155788689851761,0.0011761607602238655,0.2155788689851761,3349.0,33.0,,,,,,,,,
0.025,2025-02-11 05:24:57.309533,,,,,,,,,,,,,,
,2025-02-11 05:24:58.361589,0.08874113857746124,0.0003107993397861719,0.08874113857746124,3399.0,33.0,,,,,,,,,
,2025-02-11 05:24:59.049895,,,,,33.0,0.08411023020744324,0.00032087191357277334,0.08411023020744324,0.1528252363204956,0.0010377524886280298,0.1528252363204956,,,
,2025-02-11 05:24:59.064148,,,,,33.0,,,,,,,0.17542439699172974,0.004242235794663429,0.17542439699172974
0.025,2025-02-11 05:25:13.201547,,,,,,,,,,,,,,
,2025-02-11 05:25:13.482147,0.10079920291900635,0.00045955373207107186,0.10079920291900635,3449.0,34.0,,,,,,,,,
0.025,2025-02-11 05:25:27.444376,,,,,,,,,,,,,,
,2025-02-11 05:25:28.490984,0.2739652097225189,0.0028060569893568754,0.2739652097225189,3499.0,34.0,,,,,,,,,
,2025-02-11 05:25:29.178416,,,,,34.0,0.14676156640052795,0.0006198131595738232,0.14676156640052795,0.06420322507619858,0.00022553773305844516,0.06420322507619858,,,
,2025-02-11 05:25:29.192861,,,,,34.0,,,,,,,0.17727945744991302,0.005176462233066559,0.17727945744991302
0.025,2025-02-11 05:26:23.340936,,,,,,,,,,,,,,
,2025-02-11 05:26:23.622357,0.13920997083187103,0.0006732488400302827,0.13920997083187103,3549.0,35.0,,,,,,,,,
0.025,2025-02-11 05:26:37.643724,,,,,,,,,,,,,,
,2025-02-11 05:26:38.692205,0.06129903346300125,0.00020988860342185944,0.06129903346300125,3599.0,35.0,,,,,,,,,
,2025-02-11 05:26:39.394035,,,,,35.0,0.15520480275154114,0.0007129944278858602,0.15520480275154114,0.15332971513271332,0.0006381458952091634,0.15332971513271332,,,
,2025-02-11 05:26:39.409035,,,,,35.0,,,,,,,0.18208721280097961,0.003937799483537674,0.18208721280097961
0.025,2025-02-11 05:26:53.598264,,,,,,,,,,,,,,
,2025-02-11 05:26:53.880319,0.23487253487110138,0.0033561289310455322,0.23487253487110138,3649.0,36.0,,,,,,,,,
0.025,2025-02-11 05:27:08.433997,,,,,,,,,,,,,,
,2025-02-11 05:27:09.504556,0.053154706954956055,0.00019016522855963558,0.053154706954956055,3699.0,36.0,,,,,,,,,
,2025-02-11 05:27:10.210226,,,,,36.0,0.20444749295711517,0.0013865164946764708,0.20444749295711517,0.20499400794506073,0.0009460113942623138,0.20499400794506073,,,
,2025-02-11 05:27:10.225849,,,,,36.0,,,,,,,0.1662844717502594,0.002915123710408807,0.1662844717502594
0.025,2025-02-11 05:27:24.370642,,,,,,,,,,,,,,
,2025-02-11 05:27:24.651366,0.28705328702926636,0.010014805011451244,0.28705328702926636,3749.0,37.0,,,,,,,,,
0.025,2025-02-11 05:27:39.185025,,,,,,,,,,,,,,
,2025-02-11 05:27:40.255165,0.23681595921516418,0.0010440301848575473,0.23681595921516418,3799.0,37.0,,,,,,,,,
,2025-02-11 05:27:40.936762,,,,,37.0,0.04339025169610977,0.00015711161540821195,0.04339025169610977,0.3502856194972992,0.016721663996577263,0.3502856194972992,,,
,2025-02-11 05:27:40.951593,,,,,37.0,,,,,,,0.18448181450366974,0.004986777901649475,0.18448181450366974
0.025,2025-02-11 05:27:55.217343,,,,,,,,,,,,,,
,2025-02-11 05:27:55.496652,0.10455956310033798,0.0005673136911354959,0.10455956310033798,3849.0,38.0,,,,,,,,,
0.025,2025-02-11 05:28:09.541171,,,,,,,,,,,,,,
,2025-02-11 05:28:10.593740,0.1295710653066635,0.0005291301640681922,0.1295710653066635,3899.0,38.0,,,,,,,,,
,2025-02-11 05:28:11.282386,,,,,38.0,0.02913881465792656,0.00010856299923034385,0.02913881465792656,0.1052723154425621,0.00040676022763364017,0.1052723154425621,,,
,2025-02-11 05:28:11.297607,,,,,38.0,,,,,,,0.1609167605638504,0.004121613223105669,0.1609167605638504
0.025,2025-02-11 05:28:25.529287,,,,,,,,,,,,,,
,2025-02-11 05:28:25.822936,0.2733432352542877,0.10102014988660812,0.2733432352542877,3949.0,39.0,,,,,,,,,
0.025,2025-02-11 05:28:39.935316,,,,,,,,,,,,,,
,2025-02-11 05:28:40.996145,0.19998814165592194,0.0024475017562508583,0.19998814165592194,3999.0,39.0,,,,,,,,,
